1.554505967142914891e+00 -3.876309085611491789e-01 -2.052448927897629893e-01 3.234347329707068508e-02 8.413173467673795702e-02 3.268820595904741166e-01 -3.084323303492514867e+01 1.917839166174045359e-02 6.755024178388106815e-02 4.000000000000000222e-01
1.484832641503174955e+00 -3.781019174897041202e-01 -2.061656910227745720e-01 7.791619453417651664e-02 8.375103469233594056e-02 3.395103168583730735e-01 -3.084175000073712880e+01 -1.652680104589270742e-03 9.361886473816659338e-02 4.000000000000000222e-01
1.524132417439010068e+00 -3.569609562131463298e-01 -1.421598215314453795e-01 4.605949181173656787e-02 1.289404994082398448e-01 3.619741392345587894e-01 -3.081522620129878831e+01 6.081635767871087367e-02 1.284688453021708143e-01 4.000000000000000222e-01
1.526182840925343509e+00 -3.363315219699047343e-01 -1.449336807927761317e-01 1.063407907316006179e-01 3.257099251717335275e-02 3.719064907175086421e-01 -3.079673083909948161e+01 6.612214283377848556e-02 8.838952711644758320e-02 4.000000000000000222e-01
1.503411055476660652e+00 -3.164011698682400175e-01 -2.003363655931397480e-01 7.872245502811792139e-02 1.224425474213027137e-01 3.844160758795163724e-01 -3.074557504129208141e+01 -9.742231276184331115e-03 7.553510984903108461e-02 4.000000000000000222e-01
1.476983232541309476e+00 -3.765098668880232924e-01 -2.225069196112369474e-01 1.340946641638605941e-01 1.374445772627588269e-01 2.868147597417746164e-01 -3.078170957882276682e+01 1.439644424175657786e-02 -5.576587214586387758e-03 4.000000000000000222e-01
1.480062625917041963e+00 -4.028180017690668469e-01 -1.969946837903649439e-01 1.419111875047016635e-01 9.611118962797604581e-02 3.250878121024987633e-01 -3.078615003795545135e+01 5.241041691448520071e-03 -4.959353023535004179e-02 4.000000000000000222e-01
1.540322174774304775e+00 -3.015066503402345499e-01 -2.310603230771623995e-01 1.979837406573698999e-01 7.918180896716600636e-02 3.446208548099585767e-01 -3.078547483842335808e+01 6.277352187099148606e-02 -1.517063238040750883e-01 4.000000000000000222e-01
1.603034768456853776e+00 -2.530267068516411366e-01 -1.367308612200594520e-01 2.057152572029264381e-01 1.416771706537245101e-01 4.092914437838745534e-01 -3.082393344903669785e+01 -3.683221577669420523e-03 -1.458990585889080593e-01 4.000000000000000222e-01
1.607910002564391316e+00 -1.958959159565113739e-01 -1.741347651942994068e-01 2.186843694536640403e-01 2.388903740069576453e-01 4.362266157784845944e-01 -3.087509902111115068e+01 1.088136998548377803e-02 -1.669943416009025960e-01 4.000000000000000222e-01
1.673382462719064767e+00 -2.251137037752807823e-01 -1.193439607686767184e-01 2.710881384007554629e-01 1.793910492075618257e-01 4.570022449400154008e-01 -3.089367540541964274e+01 -6.613803770713180818e-02 -1.417412991910132758e-01 4.000000000000000222e-01
1.645421061065226676e+00 -2.444999792059897592e-01 -1.056640321326075549e-01 2.279880859268514359e-01 1.384022688610911378e-01 3.463681332018249126e-01 -3.089195865032592536e+01 -9.077391963378630968e-02 -1.242901448131670389e-01 4.000000000000000222e-01
1.667953902781878828e+00 -2.601829932693421332e-01 -7.686747124226375738e-02 2.257602468567522502e-01 2.075995469675900318e-01 3.852929827146501784e-01 -3.087934107258154626e+01 -3.910648836253406008e-02 -1.632348037185045730e-01 4.000000000000000222e-01
1.609983456734779717e+00 -2.860568550364803175e-01 -9.959831612300876214e-02 2.566472100986085803e-01 2.869184612858521888e-01 4.026394359507529663e-01 -3.083485211292158112e+01 -8.520322034948919071e-03 -6.562115335857912624e-02 4.000000000000000222e-01
1.569253756187465987e+00 -3.408531984650055024e-01 -1.965244715095880723e-01 2.305391685237541122e-01 2.116691791784668653e-01 4.117211627243141381e-01 -3.079874077801666843e+01 6.183953814908853264e-02 -5.166647421328027928e-02 4.000000000000000222e-01
1.587062957697523036e+00 -2.620851561053916812e-01 -2.982814610939202860e-01 2.599137632092480277e-01 2.701782459388273883e-01 4.806703798887899670e-01 -3.084761866785408557e+01 8.698326521370118580e-02 3.999604680796817711e-04 4.000000000000000222e-01
1.609035961320719466e+00 -2.757906952851335580e-01 -3.021151792866287877e-01 2.538423508435229681e-01 3.506138287655397034e-01 6.352829442026692863e-01 -3.088679282821553329e+01 6.735989318445005647e-02 -8.091508478796265169e-02 4.000000000000000222e-01
1.666303707163352632e+00 -2.719734988868458547e-01 -3.115180006013862357e-01 2.323842188939262143e-01 3.498354251600465648e-01 5.539664660253488249e-01 -3.075988771059557436e+01 1.127904462360167781e-01 -1.257814994637759809e-01 4.000000000000000222e-01
1.562546919862878969e+00 -3.384205755298224649e-01 -2.946120015141404647e-01 1.679387510040346310e-01 3.833635109760414328e-01 6.027204240086074805e-01 -3.085504842906807355e+01 2.317405232823863126e-02 -1.010706552375710554e-01 4.000000000000000222e-01
1.576315209257314276e+00 -3.629597187793438540e-01 -2.137593428660608252e-01 1.259725213678710987e-01 4.529452397725178270e-01 5.648726848768921283e-01 -3.093754211060681669e+01 2.503312846297100699e-02 -1.215061067670810957e-01 4.000000000000000222e-01
1.538861975225717771e+00 -3.327992726515212607e-01 -1.024960566365716724e-01 1.410406885840302937e-01 4.642076952408860646e-01 5.063096406369990143e-01 -3.097318680114249645e+01 9.453731140502102948e-03 -9.060393508030209486e-02 4.000000000000000222e-01
1.476338968343301694e+00 -3.049019065233737336e-01 -6.363851986792638804e-02 1.451884297430569015e-01 4.254798458672194861e-01 5.044071564820776787e-01 -3.094273854466748475e+01 5.236326140170096538e-02 -5.057841692150804452e-02 4.000000000000000222e-01
1.539355978697398930e+00 -3.702754522111337265e-01 -1.153412460389514893e-01 1.107422669192772713e-01 4.413345757956937399e-01 4.435097586758591781e-01 -3.102543690441427060e+01 8.677800896606632786e-02 -2.537998544496272366e-02 4.000000000000000222e-01
